date,time,engineer_at_time_of_reading,equipment_code,equipment_category,running_hrs,pressureInd_kgf_cm2,temperature_celsius,vibrationInd_kHz,has_failure,total_failure_count,downtime_min,failure_category,mtbf,mttr
03/05/2017,13:00:00,Claudia Piston,equipment_4170,Construction and Operation Services,9995,104.4124785,117.2735726,0.197884399,0,9,924,Lubrication failure,1111,103
03/05/2017,13:14:00,Carlos Filter,equipment_916,Electrical,4360,107.2713872,60.30010334,0.956224393,1,1,1509,Vibration,4360,1509
03/05/2017,13:16:00,John Smith,equipment_2484,Boats,8874,84.75126749,102.97026,0.110844232,1,5,1032,Insufficient maintenance,1775,206
03/05/2017,13:33:00,Peter Tank,equipment_1053,Air Gas and Pneumatic Equipment,4199,109.7472599,96.14239799,0.358788675,0,6,2631,Weather,700,438
03/05/2017,13:35:00,Peter Tank,equipment_2309,Tanks and Heating,10565,85.44405211,86.72571576,0.627880547,1,4,433,Fire,2641,108
03/05/2017,13:41:00,Thomas Try,equipment_3956,Electrical,11420,58.28240383,59.1837539,0.15602354,1,6,1328,Fatigue,1903,221
03/05/2017,13:51:00,Apostolis Papaioannou,equipment_757,Hydraulics Equipment,5493,101.637611,118.0431521,0.459223556,1,6,1634,Unknown,916,272
03/05/2017,13:53:00,Thomas Try,equipment_3058,Construction and Operation Services,8948,97.75289859,103.7562706,0.735945178,0,3,991,Manufacturing failure,2983,330
03/05/2017,14:04:00,Monika Trial,equipment_1119,Cooling Equipment,8929,93.91140451,112.5418604,0.411670221,0,2,100,Overload,4464,50
03/05/2017,14:11:00,Peter Tank,equipment_2306,Boats,4976,110.4460737,100.2521234,0.567946237,0,1,1508,Manufacturing failure,4976,1508
03/05/2017,14:20:00,Apostolis Papaioannou,equipment_3002,Power Generation Propulsion and Manouvering,3041,121.1085311,104.7811532,0.845603986,0,9,1953,Overload,338,217
03/05/2017,14:33:00,John Smith,equipment_2001,Accommodation Equipment,8727,116.7404122,129.3847289,0.798317131,1,2,2600,Fire,4364,1300
03/05/2017,14:43:00,Christine Flowmeter,equipment_2667,Engineering,9578,56.91870478,94.92339697,0.587056647,0,1,2118,Weather,9578,2118
03/05/2017,15:00:00,John Smith,equipment_3458,Navigation and Communication,4955,101.6326601,97.3135437,0.763938796,0,5,1380,Fire,991,276
03/05/2017,15:02:00,Apostolis Papaioannou,equipment_1881,Fluid Transfer and Treatment,4143,85.33137798,91.4131354,0.701183515,1,4,115,Fire,1036,29
03/05/2017,15:30:00,Christine Flowmeter,equipment_2794,Power Generation Propulsion and Manouvering,8261,123.7075284,114.3150001,0.696407485,1,6,2133,Overload,1377,356
03/05/2017,15:39:00,Peter Tank,equipment_2187,Accommodation Equipment,9443,100.0059233,96.87603499,0.180774323,1,1,1617,Overload,9443,1617
03/05/2017,15:41:00,Thomas Try,equipment_1346,Construction and Operation Services,11853,98.19445357,75.88332481,0.893019926,1,9,498,Weather,1317,55
03/05/2017,16:00:00,John Smith,equipment_3466,Deck Machinery and Equipment,11067,89.9994371,129.9878939,0.778337245,0,3,297,Manufacturing failure,3689,99
03/05/2017,16:05:00,Monika Trial,equipment_1556,Engineering,1784,62.86186865,117.1686465,0.055739729,1,5,2728,Material failure,357,546
03/05/2017,16:34:00,Thomas Try,equipment_3253,Engineering,1473,87.51321781,104.0242329,0.594527446,0,6,1702,Weather,246,284
03/05/2017,16:34:00,Apostolis Papaioannou,equipment_3909,Construction and Operation Services,2224,140.9858744,125.4733721,0.180436539,0,8,2574,Human error,278,322
03/05/2017,16:37:00,Monika Trial,equipment_728,Tanks and Heating,5782,88.10845571,89.83880804,0.767543076,0,4,2816,Material failure,1446,704
03/05/2017,16:37:00,Monika Trial,equipment_4611,Structures and Outfitting Details,5247,79.52418296,90.30989822,0.370324608,1,7,1391,Fire,750,199
03/05/2017,16:49:00,Thomas Try,equipment_4370,Lifesaving Safety and Firefighting Equipment,1452,97.00377888,120.7035003,0.682476045,1,4,406,Overpressure,363,102
03/05/2017,16:49:00,Christine Flowmeter,equipment_1571,Management Services and Software,11749,75.17163243,105.6360835,0.626784132,0,1,2042,Lubrication failure,11749,2042
03/05/2017,16:57:00,John Smith,equipment_4087,Fabrication Equipment and Software,11668,133.4835583,86.11773347,0.504681492,0,6,1458,Fatigue,1945,243
03/05/2017,17:04:00,Thomas Try,equipment_4513,Fluid Transfer and Treatment,8223,126.8191693,117.6669629,0.156342306,1,6,1839,Lubrication failure,1370,306
03/05/2017,17:13:00,Christine Flowmeter,equipment_3675,Fluid Transfer and Treatment,8787,92.15915621,85.15456641,0.784730281,0,6,1643,Human error,1464,274
03/05/2017,17:30:00,Apostolis Papaioannou,equipment_125,Accommodation Equipment,3212,150.665421,102.6799026,0.761184453,1,9,1111,Unclear,357,123
03/05/2017,17:51:00,Carlos Filter,equipment_2999,Navigation and Communication,2286,74.82551372,109.5085553,0.147994702,1,8,175,Overpressure,286,22
03/05/2017,18:06:00,Peter Sample,equipment_1226,Power Generation Propulsion and Manouvering,9649,97.30113122,80.6965672,0.726155724,0,5,529,Weather,1930,106
03/05/2017,18:11:00,Christine Flowmeter,equipment_177,Navigation and Communication,6566,107.3121062,102.0307612,0.691082855,1,8,2876,Insufficient maintenance,821,360
03/05/2017,18:40:00,Apostolis Papaioannou,equipment_4393,Hydraulics Equipment,4771,129.540845,72.377032259999993,0.162126342,0,1,1800,Unknown,4771,1800
03/05/2017,18:44:00,Christine Flowmeter,equipment_712,Deck Machinery and Equipment,1715,98.59001085,127.0598802,0.799041015,0,5,1043,Unclear,343,209
03/05/2017,19:02:00,John Smith,equipment_3976,Construction and Operation Services,9333,90.44987724,72.40684563,0.331092901,1,5,769,Failure of handling,1867,154
03/05/2017,19:11:00,Peter Sample,equipment_854,Cooling Equipment,814,116.6937881,107.3384773,0.946290924,0,4,184,Insufficient maintenance,204,46
03/05/2017,19:13:00,Monika Trial,equipment_4162,Engineering,11084,35.76360199,94.18852214,0.10524638,0,3,1601,Manufacturing failure,3695,534
03/05/2017,19:23:00,Peter Tank,equipment_2711,Tanks and Heating,9717,115.698401,89.34379968,0.089452345,0,3,1782,Fatigue,3239,594
03/05/2017,19:44:00,Apostolis Papaioannou,equipment_2354,Materials Protection and Isolation,10668,134.4874366,120.353069,0.738662781,0,4,988,Lubrication failure,2667,247
03/05/2017,19:59:00,Christine Flowmeter,equipment_1079,Fluid Transfer and Treatment,7004,80.60779421,103.6789277,0.871406796,0,3,427,Lubrication failure,2335,142
03/05/2017,20:07:00,Claudia Piston,equipment_2215,Engineering,2650,95.8067128,87.67209364,0.241051351,1,5,107,Material failure,530,21
03/05/2017,20:13:00,Peter Tank,equipment_1652,Deck Machinery and Equipment,11640,105.5142856,62.08682761,0.308774995,0,4,820,Unclear,2910,205
03/05/2017,20:24:00,Claudia Piston,equipment_146,Cooling Equipment,1730,93.62504245,126.9995764,0.220158831,1,8,966,Overpressure,216,121
03/05/2017,20:24:00,Christine Flowmeter,equipment_3604,Fabrication Equipment and Software,1572,73.20541659,94.81097722,0.686903134,0,7,315,Material failure,225,45
03/05/2017,20:27:00,John Smith,equipment_2677,Engineering,9124,101.6767349,78.75495455,0.983585292,0,1,314,Human error,9124,314
03/05/2017,20:42:00,Monika Trial,equipment_4140,Materials Protection and Isolation,7232,123.1083489,119.8540501,0.982416812,0,2,1585,Fire,3616,792
03/05/2017,20:51:00,Claudia Piston,equipment_4761,Automation and Control,415,96.70897012,102.4023769,0.762391471,0,9,1903,Construction failure,46,211
03/05/2017,21:07:00,Apostolis Papaioannou,equipment_3732,Lifesaving Safety and Firefighting Equipment,10664,69.02317525,49.81990264,0.384548362,0,5,920,Material failure,2133,184
03/05/2017,21:14:00,Thomas Try,equipment_942,Special Purpose Equipment,510,87.09320002,96.76811894,0.731197998,0,5,2707,Corrosion,102,541
03/05/2017,21:16:00,Christine Flowmeter,equipment_1377,Accommodation Equipment,11215,87.91652826,135.8513241,0.152923007,0,8,282,Vibration,1402,35
03/05/2017,21:45:00,Peter Sample,equipment_685,Special Purpose Equipment,1727,82.48807497,118.0945448,0.907230696,1,4,2448,Material failure,432,612
03/05/2017,21:56:00,Apostolis Papaioannou,equipment_4160,Structures and Outfitting Details,2528,81.41411179,76.29286351,0.801609609,0,2,2689,Unclear,1264,1344
03/05/2017,22:02:00,John Smith,equipment_2712,Deck Machinery and Equipment,3857,150.1404798,128.2809537,0.492277689,0,3,315,Weather,1286,105
03/05/2017,22:27:00,Thomas Try,equipment_1690,Accommodation Equipment,1670,103.7075508,91.100293,0.410088792,1,8,1640,Vibration,209,205
03/05/2017,22:33:00,Apostolis Papaioannou,equipment_2098,Fabrication Equipment and Software,9162,116.0347608,118.9841134,0.315030469,1,7,1325,Material failure,1309,189
03/05/2017,22:37:00,Peter Sample,equipment_1479,Fluid Transfer and Treatment,2426,88.41407945,89.31981296,0.454897841,1,4,519,Failure of handling,606,130
03/05/2017,22:40:00,Carlos Filter,equipment_1302,Construction and Operation Services,11315,64.97934021,82.67734265,0.092662219,1,3,431,Weather,3772,144
03/05/2017,23:03:00,Peter Tank,equipment_1145,Deck Machinery and Equipment,10497,104.2805506,106.867088,0.200999601,0,1,1292,Human error,10497,1292
03/05/2017,23:04:00,Carlos Filter,equipment_1396,Air Gas and Pneumatic Equipment,9361,116.6319208,83.1886714,0.442719542,1,2,1394,Fire,4680,697
03/05/2017,23:20:00,Claudia Piston,equipment_4672,Navigation and Communication,7403,83.03044607,92.02624326,0.51547809,1,8,323,Unclear,925,40
03/05/2017,23:33:00,Claudia Piston,equipment_823,Boats,1988,87.81222539,111.9665528,0.59057361,0,4,1402,Unknown,497,350
03/05/2017,23:49:00,Claudia Piston,equipment_2785,Cooling Equipment,1746,111.4722536,128.3332476,0.80285734500000006,0,3,23,Failure of handling,582,8
03/05/2017,23:53:00,Peter Sample,equipment_3670,Tanks and Heating,7675,130.7760286,94.5256947,0.110552891,0,5,548,Fatigue,1535,110
04/05/2017,01:04:00,Monika Trial,equipment_444,Construction and Operation Services,110,122.3290021,113.2887586,0.478776669,0,9,1745,Manufacturing failure,12,194
04/05/2017,01:07:00,Christine Flowmeter,equipment_2993,Special Purpose Equipment,10420,71.81758969,102.2693672,0.579049264,0,2,1942,Manufacturing failure,5210,971
04/05/2017,01:08:00,Claudia Piston,equipment_3020,Deck Machinery and Equipment,8445,94.01171684,111.4627321,0.427666812,0,9,1530,Material failure,938,170
04/05/2017,01:09:00,Peter Tank,equipment_2376,Fluid Transfer and Treatment,3637,84.89864628,96.5560518,0.186746692,0,9,980,Manufacturing failure,404,109
04/05/2017,01:13:00,Carlos Filter,equipment_572,Air Gas and Pneumatic Equipment,3766,86.45206246,86.04541606,0.115949974,0,5,1100,Vibration,753,220
04/05/2017,01:27:00,Peter Tank,equipment_4049,Fluid Transfer and Treatment,4304,85.97976393,121.4452996,0.277588111,0,9,2091,Insufficient maintenance,478,232
04/05/2017,01:31:00,John Smith,equipment_3753,Management Services and Software,6291,126.4345257,107.896672,0.672323495,1,3,512,Unknown,2097,171
04/05/2017,01:38:00,Claudia Piston,equipment_552,Boats,4267,88.04593898,90.7504789,0.103935826,0,3,694,Weather,1422,231
04/05/2017,01:46:00,John Smith,equipment_232,Engineering,2654,106.8671887,97.42421086,0.331850861,0,3,1482,Fatigue,885,494
04/05/2017,01:47:00,Christine Flowmeter,equipment_4220,Engineering,7039,99.65564682,60.70238138,0.339582938,0,1,1827,Manufacturing failure,7039,1827
04/05/2017,01:48:00,Apostolis Papaioannou,equipment_3737,Boats,9485,150.6956895,85.86354729,0.733110148,1,6,512,Human error,1581,85
04/05/2017,02:04:00,John Smith,equipment_935,Power Generation Propulsion and Manouvering,11631,88.59556354,57.07911388,0.47313964,0,7,550,Manufacturing failure,1662,79
04/05/2017,02:23:00,Thomas Try,equipment_118,Tanks and Heating,10242,100.8647969,86.01073964,0.039983895,1,6,965,Lubrication failure,1707,161
04/05/2017,02:40:00,Thomas Try,equipment_3413,Tanks and Heating,6375,93.7971681,117.8775732,0.939464632,0,6,1908,Construction failure,1062,318
04/05/2017,02:43:00,Claudia Piston,equipment_3127,Boats,9138,93.69823433,100.5615017,0.409423691,1,7,2431,Manufacturing failure,1305,347
04/05/2017,03:01:00,Carlos Filter,equipment_3206,Materials Protection and Isolation,10979,90.99176758,81.09924955,0.544231902,0,4,2673,Construction failure,2745,668
04/05/2017,03:21:00,Thomas Try,equipment_1037,Lifesaving Safety and Firefighting Equipment,31,81.73325676,134.6336561,0.009724914,1,3,2525,Human error,10,842
04/05/2017,03:45:00,Claudia Piston,equipment_2239,Management Services and Software,6532,112.4511083,62.71681205,0.214114275,0,6,2081,Failure of handling,1089,347
04/05/2017,03:50:00,Claudia Piston,equipment_2262,Hydraulics Equipment,5254,81.96399134,69.81572205,0.275427257,0,1,2737,Manufacturing failure,5254,2737
04/05/2017,04:00:00,Monika Trial,equipment_390,Boats,7940,113.2849762,109.5798115,0.802123534,0,9,1006,Insufficient maintenance,882,112
04/05/2017,04:22:00,Apostolis Papaioannou,equipment_3547,Materials Protection and Isolation,265,101.1584808,111.1869777,0.93668588,0,7,553,Human error,38,79
04/05/2017,04:27:00,Peter Sample,equipment_1109,Materials Protection and Isolation,5815,106.0579014,111.4629184,0.043733489,1,3,560,Construction failure,1938,187
04/05/2017,04:32:00,Apostolis Papaioannou,equipment_1308,Accommodation Equipment,4638,107.4348672,138.4133405,0.442595557,1,3,1076,Human error,1546,359
04/05/2017,04:33:00,Monika Trial,equipment_472,Construction and Operation Services,10060,103.6970951,107.2202127,0.972814068,1,9,576,Fire,1118,64
04/05/2017,04:34:00,Monika Trial,equipment_4616,Construction and Operation Services,8805,89.30661009,99.76389665,0.785992193,0,6,111,Fatigue,1468,18
04/05/2017,04:44:00,Apostolis Papaioannou,equipment_4145,Boats,6648,118.5137949,127.2798115,0.412062699,0,3,892,Fire,2216,297
04/05/2017,05:11:00,John Smith,equipment_3391,Electrical,1122,36.95721852,87.53799466,0.784786936,1,5,757,Unclear,224,151
04/05/2017,05:45:00,Peter Tank,equipment_3541,Engineering,8599,91.39931729,80.8328907,0.658523479,1,3,2699,Vibration,2866,900
04/05/2017,05:55:00,Thomas Try,equipment_3210,Air Gas and Pneumatic Equipment,3875,116.814456,122.2757262,0.644609864,0,5,1773,Construction failure,775,355
04/05/2017,06:03:00,Monika Trial,equipment_1059,Tanks and Heating,5661,78.35441224,120.4686983,0.995243063,0,9,2328,Unknown,629,259
04/05/2017,06:08:00,Monika Trial,equipment_2906,Fluid Transfer and Treatment,10428,105.9000372,54.57362995,0.458121826,0,9,1001,Weather,1159,111
04/05/2017,06:19:00,Christine Flowmeter,equipment_1505,Hydraulics Equipment,197,86.67802992,107.5590712,0.146242845,0,2,2709,Overload,98,1354
04/05/2017,06:22:00,Christine Flowmeter,equipment_4303,Accommodation Equipment,8342,85.78027201,90.2360567,0.975776833,0,5,723,Weather,1668,145
04/05/2017,06:25:00,Christine Flowmeter,equipment_2007,Materials Protection and Isolation,3353,87.22145536,86.81281172,0.096644159,0,8,1515,Construction failure,419,189
04/05/2017,06:49:00,Carlos Filter,equipment_2413,Electrical,4061,97.81784409,94.94244328,0.390093292,0,3,430,Insufficient maintenance,1354,143
04/05/2017,06:53:00,Claudia Piston,equipment_2498,Engineering,5486,99.55729989,101.1478423,0.376970562,0,3,685,Construction failure,1829,228
04/05/2017,06:56:00,Monika Trial,equipment_3531,Navigation and Communication,383,133.7792866,104.1215429,0.927363848,1,1,1432,Vibration,383,1432
04/05/2017,06:59:00,Carlos Filter,equipment_2368,Lifesaving Safety and Firefighting Equipment,10188,91.06149269,60.61123187,0.101988108,0,5,1535,Fatigue,2038,307
04/05/2017,07:02:00,Claudia Piston,equipment_2108,Air Gas and Pneumatic Equipment,1740,83.27692515,101.1799657,0.159949129,1,1,2480,Corrosion,1740,2480
04/05/2017,07:04:00,John Smith,equipment_2409,Accommodation Equipment,9400,81.13096087,93.48403916,0.905461367,1,2,437,Material failure,4700,218
04/05/2017,07:12:00,Monika Trial,equipment_104,Deck Machinery and Equipment,8593,101.7235342,110.2688197,0.178444413,0,9,2123,Insufficient maintenance,955,236
04/05/2017,07:22:00,Peter Sample,equipment_1315,Engineering,1261,133.0639889,108.8989324,0.723235644,0,7,2344,Fire,180,335
04/05/2017,07:45:00,Thomas Try,equipment_2225,Automation and Control,2729,85.57802723,118.5266303,0.750983211,0,9,1012,Fire,303,112
04/05/2017,07:52:00,John Smith,equipment_3164,Materials Protection and Isolation,7866,104.5512445,96.76267759,0.729990691,1,8,140,Material failure,983,18
04/05/2017,07:59:00,Carlos Filter,equipment_490,Management Services and Software,11175,118.9786971,115.247085,0.914340589,0,9,652,Corrosion,1242,72
04/05/2017,08:01:00,Apostolis Papaioannou,equipment_3783,Management Services and Software,11538,42.44635676,105.6019068,0.468818257,1,7,600,Insufficient maintenance,1648,86
04/05/2017,08:22:00,Carlos Filter,equipment_2011,Fabrication Equipment and Software,9744,70.95902236,83.54544289,0.206293775,0,2,544,Corrosion,4872,272
04/05/2017,08:25:00,Monika Trial,equipment_4000,Tanks and Heating,3150,113.5169831,77.19401385,0.523824959,0,8,1600,Failure of handling,394,200
04/05/2017,08:30:00,John Smith,equipment_2300,Accommodation Equipment,4518,77.00011108,97.16121249,0.047345702,1,1,1794,Manufacturing failure,4518,1794
04/05/2017,08:41:00,Apostolis Papaioannou,equipment_4412,Management Services and Software,5867,92.35071864,107.5371792,0.896093574,1,8,2343,Overpressure,733,293
04/05/2017,08:48:00,Claudia Piston,equipment_2957,Fabrication Equipment and Software,9163,72.07593772,87.27106218,0.031981115,1,8,770,Failure of handling,1145,96
04/05/2017,08:54:00,Peter Tank,equipment_4528,Cooling Equipment,8867,84.11160975,106.9423282,0.483385511,1,1,923,Construction failure,8867,923
04/05/2017,09:25:00,Peter Tank,equipment_4984,Electrical,7280,114.6897687,111.15933,0.802553717,1,9,602,Weather,809,67
04/05/2017,09:31:00,Thomas Try,equipment_2856,Deck Machinery and Equipment,9952,57.60764935,73.99386306,0.251869936,0,1,1218,Weather,9952,1218
04/05/2017,10:01:00,Peter Sample,equipment_522,Air Gas and Pneumatic Equipment,2710,103.7368214,104.781466,0.923852685,0,6,439,Overload,452,73
04/05/2017,10:08:00,Apostolis Papaioannou,equipment_1864,Structures and Outfitting Details,9662,97.69718903,130.135676,0.072235343,0,3,2383,Fatigue,3221,794
04/05/2017,10:08:00,Peter Sample,equipment_2075,Hydraulics Equipment,7777,104.0267784,83.22122036,0.233908923,0,7,793,Failure of handling,1111,113
04/05/2017,10:41:00,Monika Trial,equipment_2693,Tanks and Heating,317,77.12083796,78.25048078,0.066323052,1,9,2304,Overload,35,256
04/05/2017,10:54:00,John Smith,equipment_169,Management Services and Software,1071,89.13264319,114.635357,0.71328677,0,5,1002,Vibration,214,200
04/05/2017,11:35:00,Peter Sample,equipment_1589,Engineering,8105,101.3526393,73.08420955,0.060379494,0,7,2082,Unknown,1158,297
04/05/2017,11:36:00,Carlos Filter,equipment_4557,Hydraulics Equipment,7723,143.5503382,121.1105841,0.109975318,0,7,539,Lubrication failure,1103,77
04/05/2017,11:45:00,Christine Flowmeter,equipment_4876,Air Gas and Pneumatic Equipment,10363,85.07220883,107.7140369,0.83174772,0,6,2553,Fire,1727,426
04/05/2017,11:57:00,Christine Flowmeter,equipment_477,Boats,8309,88.68783476,128.3799916,0.284137524,0,6,60,Failure of handling,1385,10
04/05/2017,12:01:00,Thomas Try,equipment_1814,Fluid Transfer and Treatment,6821,75.64669299,86.81793729,0.87992509,0,5,43,Material failure,1364,9
04/05/2017,12:12:00,Thomas Try,equipment_3995,Management Services and Software,4954,113.068106,106.5518926,0.377688927,0,1,557,Failure of handling,4954,557
04/05/2017,12:13:00,Peter Sample,equipment_1184,Power Generation Propulsion and Manouvering,1355,102.1557371,87.24826931,0.004268341,0,9,1825,Overload,151,203
04/05/2017,12:15:00,Peter Sample,equipment_2174,Management Services and Software,5675,77.30203512,102.4544526,0.92296068,0,5,2477,Vibration,1135,495
04/05/2017,12:19:00,Peter Tank,equipment_360,Cooling Equipment,9640,123.5105012,92.65344596,0.798235461,0,7,983,Lubrication failure,1377,140
04/05/2017,12:20:00,John Smith,equipment_266,Boats,9693,116.6123569,137.4741755,0.673169198,0,1,1241,Vibration,9693,1241
04/05/2017,12:27:00,Carlos Filter,equipment_3259,Structures and Outfitting Details,5071,90.944893,140.6030213,0.203133181,1,8,846,Lubrication failure,634,106
04/05/2017,12:45:00,John Smith,equipment_1454,Deck Machinery and Equipment,11293,81.05687592,68.74486465,0.687413269,1,9,1544,Lubrication failure,1255,172
04/05/2017,13:08:00,Carlos Filter,equipment_1982,Navigation and Communication,2770,81.94738031,114.5670649,0.705759564,1,7,2142,Construction failure,396,306
04/05/2017,13:15:00,Peter Sample,equipment_2982,Cooling Equipment,7525,115.0194282,86.31523612,0.185192255,1,6,1061,Unclear,1254,177
04/05/2017,13:31:00,John Smith,equipment_2348,Lifesaving Safety and Firefighting Equipment,8892,96.98795347,62.95617977,0.374875858,0,4,2498,Lubrication failure,2223,624
04/05/2017,13:48:00,Claudia Piston,equipment_1409,Engineering,5945,129.7160319,99.92397973,0.102732289,0,4,2649,Vibration,1486,662
04/05/2017,14:14:00,Thomas Try,equipment_4562,Fluid Transfer and Treatment,1198,104.3627063,80.27367989,0.036274893,1,3,874,Fire,399,291
04/05/2017,14:22:00,John Smith,equipment_700,Cooling Equipment,7934,108.7769039,89.65043059,0.269717405,0,7,1598,Unclear,1133,228
04/05/2017,14:25:00,Apostolis Papaioannou,equipment_3749,Fabrication Equipment and Software,6740,105.9076314,119.3019094,0.322162683,1,9,2844,Unclear,749,316
04/05/2017,14:29:00,Peter Sample,equipment_2172,Lifesaving Safety and Firefighting Equipment,10907,126.1653198,87.98386127,0.382406958,0,7,2391,Fire,1558,342
04/05/2017,14:33:00,Apostolis Papaioannou,equipment_4261,Power Generation Propulsion and Manouvering,1794,99.16949664,105.1147708,0.609902889,0,1,1239,Weather,1794,1239
04/05/2017,14:40:00,Christine Flowmeter,equipment_1180,Special Purpose Equipment,2700,93.48628393,76.24447939,0.749388702,1,8,2177,Material failure,338,272
04/05/2017,14:47:00,Monika Trial,equipment_1610,Boats,6635,85.80748956,96.3568589,0.284383641,0,3,2854,Corrosion,2212,951
04/05/2017,14:52:00,Thomas Try,equipment_2503,Power Generation Propulsion and Manouvering,4920,83.31611894,106.3237978,0.557983612,0,4,517,Weather,1230,129
04/05/2017,15:00:00,Thomas Try,equipment_4866,Lifesaving Safety and Firefighting Equipment,8685,95.61878045,109.7863541,0.522360424,0,8,119,Material failure,1086,15
04/05/2017,15:03:00,Peter Sample,equipment_429,Engineering,10094,89.40512082,96.83404154,0.540836913,1,5,1018,Construction failure,2019,204
04/05/2017,15:23:00,Thomas Try,equipment_3723,Lifesaving Safety and Firefighting Equipment,6303,88.40955072,92.50320389,0.911602119,0,7,827,Overload,900,118
04/05/2017,15:31:00,Peter Sample,equipment_1178,Boats,4240,95.32397567,109.4110162,0.921478171,1,1,2332,Vibration,4240,2332
04/05/2017,15:36:00,Apostolis Papaioannou,equipment_364,Fabrication Equipment and Software,1684,114.6718716,90.69467731,0.94945609,0,6,2691,Overload,281,448
04/05/2017,15:41:00,Peter Tank,equipment_532,Air Gas and Pneumatic Equipment,6700,92.50877794,106.5479672,0.662331299,1,8,134,Material failure,838,17
04/05/2017,16:01:00,Carlos Filter,equipment_3233,Structures and Outfitting Details,10366,96.3452806,84.81261253,0.376814807,0,3,2011,Overpressure,3455,670
04/05/2017,16:25:00,Apostolis Papaioannou,equipment_2852,Air Gas and Pneumatic Equipment,11992,95.75352436,95.32702839,0.543106223,1,1,1107,Human error,11992,1107
04/05/2017,16:26:00,Thomas Try,equipment_4341,Lifesaving Safety and Firefighting Equipment,2610,103.8908585,99.58076829,0.093870816,0,8,1189,Construction failure,326,149
04/05/2017,16:26:00,Christine Flowmeter,equipment_1105,Navigation and Communication,785,94.46946956,80.76109253,0.536317919,1,4,2041,Overload,196,510
04/05/2017,16:31:00,Claudia Piston,equipment_2322,Engineering,4780,70.76412566,107.2609915,0.726292949,1,7,1987,Construction failure,683,284
04/05/2017,16:49:00,Claudia Piston,equipment_2602,Deck Machinery and Equipment,11076,103.3218849,124.6895599,0.266018214,1,2,2409,Corrosion,5538,1204
04/05/2017,16:58:00,Claudia Piston,equipment_4750,Deck Machinery and Equipment,611,90.20118571,119.5940377,0.209399432,1,5,1595,Overload,122,319
04/05/2017,17:19:00,Peter Tank,equipment_403,Tanks and Heating,10564,109.7446432,138.5473255,0.260920588,1,4,1439,Human error,2641,360
04/05/2017,17:23:00,Peter Tank,equipment_4287,Tanks and Heating,1910,99.1679382,93.00411663,0.737137193,0,6,1663,Overpressure,318,277
04/05/2017,17:33:00,Monika Trial,equipment_2716,Construction and Operation Services,1138,127.2639544,133.8596693,0.035068457,1,8,2224,Construction failure,142,278
04/05/2017,17:38:00,Claudia Piston,equipment_548,Fluid Transfer and Treatment,5445,75.80609176,101.5804487,0.192993128,0,7,804,Construction failure,778,115
04/05/2017,17:41:00,Christine Flowmeter,equipment_4936,Boats,3462,101.7492024,103.7654068,0.147443448,1,4,2836,Construction failure,866,709
04/05/2017,17:49:00,Apostolis Papaioannou,equipment_1182,Lifesaving Safety and Firefighting Equipment,5681,111.9591844,98.52943386,0.285178789,1,4,253,Unknown,1420,63
04/05/2017,18:16:00,John Smith,equipment_2552,Cooling Equipment,6880,97.56399942,79.98840239,0.68714324,0,6,383,Lubrication failure,1147,64
04/05/2017,18:28:00,Claudia Piston,equipment_1210,Cooling Equipment,6467,87.41407071,97.78208935,0.891937143,0,1,819,Manufacturing failure,6467,819
04/05/2017,18:51:00,Apostolis Papaioannou,equipment_3713,Structures and Outfitting Details,3740,111.6453989,79.45524105,0.349818637,0,7,132,Unknown,534,19
04/05/2017,18:54:00,Apostolis Papaioannou,equipment_3828,Fabrication Equipment and Software,2206,103.8813764,92.27922542,0.176099222,0,3,552,Human error,735,184
04/05/2017,18:55:00,John Smith,equipment_1159,Construction and Operation Services,1228,111.9914415,110.3341415,0.276269642,1,4,2682,Construction failure,307,670
04/05/2017,18:57:00,Peter Sample,equipment_3943,Accommodation Equipment,4603,92.17885406,96.51715873,0.710766601,0,4,655,Vibration,1151,164
04/05/2017,19:03:00,Peter Sample,equipment_1599,Materials Protection and Isolation,5749,127.2677998,93.03027489,0.285715553,1,8,2218,Overload,719,277
04/05/2017,19:10:00,Peter Tank,equipment_4795,Fabrication Equipment and Software,2423,117.9904551,128.812916,0.021448417,0,8,963,Corrosion,303,120
04/05/2017,19:19:00,Monika Trial,equipment_1870,Construction and Operation Services,6142,83.06857115,124.3629153,0.203316134,0,4,2815,Overload,1536,704
04/05/2017,19:25:00,Thomas Try,equipment_3112,Materials Protection and Isolation,3077,98.85788463,114.2934056,0.771475591,0,9,780,Fatigue,342,87
04/05/2017,19:34:00,Carlos Filter,equipment_3412,Construction and Operation Services,364,125.8449723,88.68996986,0.852214947,0,6,236,Vibration,61,39
04/05/2017,19:50:00,Apostolis Papaioannou,equipment_1498,Air Gas and Pneumatic Equipment,9315,119.7459957,112.3412826,0.97760777,0,8,1523,Construction failure,1164,190
04/05/2017,20:06:00,Peter Sample,equipment_4674,Navigation and Communication,6271,112.8939709,107.3606306,0.816223482,1,4,1812,Material failure,1568,453
04/05/2017,20:11:00,Thomas Try,equipment_2059,Electrical,1203,94.40646126,72.02537441,0.699729388,1,2,358,Fatigue,602,179
04/05/2017,20:42:00,Monika Trial,equipment_3643,Fabrication Equipment and Software,63,121.6938075,112.167476,0.130194388,0,1,882,Unclear,63,882
